session_id,target
107,0.0022619726876445833
108,1.773694316827912e-05
109,1.2158879963462255e-07
110,7.364882773948093e-07
111,5.6216917540598504e-05
112,1.8311187816369875e-09
113,0.00020122589967514856
114,4.508787584038117e-08
115,6.676082788576691e-07
116,8.284668056710517e-06
117,2.1859154607607436e-05
118,0.0016256648888157772
119,0.00015227143158324556
120,0.00010647920219443385
121,9.389745574936497e-07
122,1.060398345349261e-06
123,4.211260797008986e-06
124,2.0360516803788334e-05
125,0.0015040110318353592
126,1.2513747130203213e-07
127,2.691298012032241e-09
128,2.8421760442099646e-06
129,0.0016695488110160393
130,0.0022489132822340013
131,0.0001018975376942845
132,0.0005446799099921985
133,0.0010805895918210217
134,4.291283630066796e-07
135,5.870671524711792e-08
136,3.1513888331544095e-05
137,3.4066555999553705e-06
138,0.001722935445623021
139,3.6510829268621206e-07
140,8.050451389976391e-06
141,7.3633788591967325e-09
142,1.7785228658410229e-06
143,5.5532032007266274e-06
144,0.0007703692189941844
145,9.115201468696747e-08
146,0.00018572155594681307
147,4.339995366095947e-06
148,0.0006630922047944263
149,0.00043261915066181107
150,0.025272430294234306
151,2.0180246294983868e-08
152,0.01938797147153276
153,1.4175876083811652e-05
154,1.6822474515380696e-05
155,1.2796855220818945e-05
156,7.973513347138462e-07
157,4.4031320936082894e-07
158,5.253773628187193e-05
159,1.4639809714442194e-05
160,8.212585378972065e-07
161,0.0018078030207280675
162,2.1512831183062095e-05
163,9.668429940769029e-05
164,0.002081603825116937
165,2.8469820704974552e-08
166,2.2189051919161814e-07
167,0.004797983810271568
168,0.00043261915066181107
169,0.0003050075337333487
170,0.0001590730853269037
171,0.0005914772159148536
172,0.00015825750303647895
173,2.0503174587893974e-05
174,0.00013114782900246224
175,0.21158099922830642
176,0.000978838172678777
177,0.006588296316585582
178,1.8494939052701025e-07
179,1.3205938411811026e-05
180,0.00016226555126976156
181,4.885290599543064e-06
182,0.0004805328933342976
183,1.0963605259234508e-06
184,1.5061685084004488e-05
185,4.125468355940028e-06
186,4.1384450209557327e-05
187,2.4346960047326424e-08
188,1.6791682734690104e-07
189,0.0008778244186087057
190,1.465196960505406e-05
191,4.572246309705371e-06
192,2.3845146333127074e-06
193,0.0012236941861817363
194,0.00028895624690881706
195,8.902553381097074e-06
196,1.1317141882250885e-06
197,6.838578278037282e-05
198,0.0008663709239429894
199,0.01190231103327848
200,1.633045133210703e-06
201,1.3383357657355184e-05
202,0.016854170585951928
203,1.615759085406059e-07
204,3.487003776696194e-05
205,0.0020762707172864658
206,4.965174258694431e-12
207,3.486336591019351e-05
208,0.0003441853821374138
209,1.876467361029234e-07
210,0.003363848247147917
211,0.00042866111776762957
212,0.013421573418053032
213,7.249382859566504e-07
214,0.01980502156958425
215,0.0003294859077721367
216,0.0027168424948558387
217,0.04147198254113408
218,0.00023623878096113736
219,7.124347626544854e-05
220,0.000387850139405288
221,0.0009395075072403917
222,4.459368767040562e-06
223,0.017390920429866685
224,0.0001684012282134331
225,0.013360827443621569
226,0.0032388362561345634
227,0.0005025713234501481
228,4.464915613090753e-05
229,1.6019189858341106e-06
230,0.00035190128786971955
231,2.2332680010026954e-06
232,6.436293295406819e-07
233,4.928730070467632e-07
234,0.0013877604358209612
235,2.0129995675586667e-05
236,4.9714887565280155e-05
237,0.0003619629180212537
238,0.0003738955234239795
239,3.0017176309180987e-05
240,0.0017067458628057708
241,1.1665028130471644e-05
242,5.575396689754306e-10
243,2.0477950244182038e-10
244,1.2450877212954891e-06
245,6.558322228564132e-05
246,6.541499929010398e-07
247,0.07253191950006192
248,6.200280730257502e-05
249,1.351580571074657e-06
250,7.500899552020644e-05
251,0.02338968116720622
252,2.882436894360947e-06
253,1.5702407640479502e-06
254,0.0002221761242752437
255,4.464796789159132e-05
256,5.183706392045493e-10
257,1.7116400418183403e-05
258,0.005069428887133122
259,0.0015449029350992852
260,0.0007683133291597556
261,2.2195058752243332e-05
262,0.0005736819715194084
263,3.9023448434424606e-05
264,0.0003350879929026875
265,7.3437950005150235e-06
266,2.2205355832073882e-08
267,2.2399724831207206e-13
268,1.5752066937798103e-05
269,0.00024839694097166084
270,3.925425857669577e-05
271,1.2859467253778076e-07
272,7.660522221174129e-06
273,4.6821835704288535e-07
274,0.0005350637479070805
275,0.002561388103533033
276,1.735802925669878e-08
277,0.00028482623990093366
278,0.011427551302674569
279,1.906799213823905e-07
280,0.0006020853156212124
281,6.044073092143023e-06
282,0.00144104200088548
283,0.0004850658240482034
284,1.4064063169427625e-05
285,2.7313136582409915e-07
286,5.390989070521877e-10
287,0.0003797634767359698
288,1.7224386805507283e-08
289,8.126871224185592e-05
290,9.087974209548694e-07
291,0.0006126096181694477
292,0.0002725761838087624
293,0.0017560818398026773
294,2.936946437718504e-05
295,8.754779140672592e-07
296,1.965803588153456e-06
297,5.367866907510984e-06
298,1.0258553849115705e-07
299,1.1959393012982702e-09
300,1.2220361037842594e-06
301,7.038464544332869e-07
302,1.0667628740864302e-05
303,1.4951576453700999e-07
304,0.015294347012633911
305,0.0922813941227955
306,4.3412095262567077e-07
307,0.0007644172509952675
308,2.2684235953965285e-05
309,0.00038220384739405744
310,1.0168102956152154e-06
311,0.002209879577637403
312,0.007723829548044718
313,6.3167433519862e-05
314,1.0955122041473805e-06
315,2.0419626673475535e-05
316,9.452202620742553e-07
317,0.0010917821295872508
318,9.455583512882704e-07
319,8.611389658062982e-07
320,7.121500559989301e-05
321,0.002697656867018665
322,1.3987596504014286e-06
323,1.2129040738059698e-06
324,0.011080843290259417
325,0.005184032659773847
326,0.002314689063623866
327,3.862676446030066e-05
328,0.0018762282908482432
329,8.212585378972065e-07
330,1.8922803668276923e-07
331,0.006683163987078281
332,0.00016386582745574419
333,0.2327270228271447
334,4.42530722657508e-07
335,1.544715496847677e-06
336,2.6272429146602876e-05
337,0.0102148622376052
338,0.010969548515017724
339,5.9621678788522044e-05
340,0.001476473302991589
341,7.691169622339339e-08
342,0.0012550327108779395
343,0.0007096611509497696
344,0.0083602175991291
345,0.00016404669805275267
346,1.7325743126074058e-05
347,0.5411675156731078
348,2.881012787318888e-07
349,4.071557115501703e-08
350,0.002059900674028658
351,0.0002171190383557245
352,0.04488470706503149
353,0.02713507761905167
354,0.0002747312261749294
355,0.0033908244174301262
356,4.2692008692301975e-05
357,3.287892600423629e-05
358,5.824286104285238e-06
359,0.09171523366832006
360,2.4571215454163542e-06
361,0.0008124852273825456
362,0.0002699564953393962
363,1.0536800023547117e-05
364,0.0003167699046589359
365,1.4903607395599865e-08
366,2.7867333967798976e-11
367,1.7951055947739084e-08
368,0.0022722214388179165
369,0.0028284855746529215
370,1.6119936221981103e-06
371,0.00042189605015742184
372,1.2559740255310353e-07
373,2.9464517154698017e-07
374,2.0694710529096287e-09
375,4.190547891956506e-06
376,0.0017224349009393705
377,5.343450274534499e-05
378,7.047815588765061e-08
379,7.667555126667382e-08
380,3.6697785920735697e-06
381,0.00012152531480383152
382,0.001503682601807161
383,1.4686815541610883e-06
384,4.419891527514904e-06
385,0.0010040211118118216
386,3.168917739699e-05
387,0.0004009974733882078
388,0.0007374218996644416
389,9.491911854235183e-08
390,3.330885297645022e-06
391,1.1075867303721676e-05
392,0.00023609384555027554
393,7.262769514410855e-06
394,5.63808962245602e-07
395,1.4205994493099766e-06
396,4.555337766390538e-05
397,1.6455329488198771e-06
398,0.00016884284094608913
399,6.927253980530658e-11
400,8.37245687269493e-06
401,9.903979006195315e-09
402,9.620967177572309e-06
403,4.840223487842666e-06
404,0.03003822444584991
405,3.555387407812904e-05
406,0.00889335285365234
407,6.757798343637292e-06
408,6.942619463745437e-07
409,0.001427373809522558
410,1.337652825237496e-05
411,2.305503890845389e-07
412,7.566183686732822e-06
413,0.0002625058792691135
414,7.521547787522516e-06
415,1.875861927198748e-09
416,1.9901369771847844e-05
417,0.002001037410667331
418,1.7478446041757045e-07
419,2.0147674989675162e-07
420,0.0001978597298009429
421,0.0004097261979184833
422,0.00042189605015742184
423,6.537252190351904e-06
424,6.222635566231888e-06
425,7.490668483054264e-11
426,0.9060492830078617
427,1.3447662178190614e-05
428,1.1190454374201264e-11
429,0.001186009674819447
430,8.212585378972065e-07
431,2.442583579916539e-07
432,0.002751679582923178
433,2.1366034465475763e-06
434,0.00014950254172070023
435,3.2693072156552734e-06
436,0.00010555396612150734
437,2.192002713061086e-05
438,3.250883633531174e-05
439,1.336381890177837e-05
440,6.712862638090567e-10
441,4.926848365491257e-06
442,7.100586980231655e-06
443,2.5935928974025775e-07
444,3.172052197534764e-06
445,0.0001682747897484372
446,0.0005406471207459064
447,1.6902276504545489e-06
448,0.008510246962725808
449,4.163831367247514e-05
450,2.7793350175674007e-05
451,0.00015154724245908355
452,0.002542340006049241
453,0.00022975309592277403
454,4.99522906615181e-08
455,2.205132360257113e-06
456,2.1585424982977647e-06
457,6.034486519792614e-06
458,7.085021438058292e-05
459,9.94494226606837e-06
460,0.05325324949228132
461,3.6697785920735697e-06
462,6.831313002841804e-09
463,1.8934237936856517e-09
464,8.989822328654345e-06
465,0.0011565606204050102
466,4.455929534167448e-06
467,0.00014755484452442459
468,4.730172281669036e-06
469,4.169817225706633e-05
470,3.508962920821622e-05
471,0.005614506295390927
472,1.492359374402883e-07
473,0.00023623878096113736
474,3.909024425651178e-09
475,0.017430727862308253
476,1.270754968122223e-08
477,2.0303669576414373e-05
478,0.0001242915089730475
479,0.44257903953095157
480,1.2773918930575225e-05
481,0.006870548350235912
482,0.0001497021638726054
483,0.0015453693116321474
484,0.00023615359193447823
485,0.014563097872055609
486,4.370899731453125e-05
487,1.4434520136344885e-05
488,8.417151032290019e-07
489,0.00018271604711334605
490,3.419966777187739e-06
491,0.0018424721617574882
492,0.00040647834922703845
493,9.412162348760543e-05
494,4.500144649193171e-06
495,1.912029833910076e-05
496,0.024456622619620595
497,0.00016927844508315946
498,0.0006791813529087799
499,4.891237354185353e-14
500,0.0019867478866668863
501,0.0014386044611201315
502,0.03550370028805702
503,0.014783663278723741
504,0.0004789843622416755
505,3.500360727735583e-05
506,1.1065925112990118e-07
507,0.0005149009187584211
508,0.00011584400279639064
509,6.745952760147053e-06
510,1.4942877461933678e-05
511,6.555545835131858e-10
512,3.4513612246143445e-05
513,9.847580094176935e-06
514,0.002727771126561785
515,8.89660985875578e-05
516,0.003347691207284084
517,3.0174129233032796e-05
518,3.474736648119412e-07
519,0.0004980412674601862
520,2.805025065574976e-06
521,0.06478071693512197
522,0.08562829147052291
523,1.654934504056819e-08
524,0.00045501161405519646
525,0.0004933159225130389
526,9.569976504411724e-06
527,0.0002000933769873187
528,0.00333486209249357
529,3.72797538042224e-05
530,1.1139094381679617e-07
531,1.1443406840915543e-06
532,1.9607881587347378e-05
533,9.223924144572483e-08
534,0.04404598646311941
535,3.740169078493592e-10
536,0.00035004468640670864
537,9.342678798566744e-05
538,0.0021089048447421152
539,0.0002538245647824389
540,3.049759868518413e-08
541,0.0003882598865963442
542,6.745239876193835e-05
543,0.00029916261950301606
544,0.00648516711235341
545,4.405864888821865e-05
546,2.695903590306007e-06
547,0.0010513492219924349
548,1.2524768838345935e-07
549,0.0009207115625650505
550,0.000152397242041019
551,0.01119773995298746
552,0.0030584111683679134
553,1.8959486662518305e-08
554,1.407348894763261e-06
555,5.145887621966447e-08
556,0.009256123871277446
557,3.0494364328084885e-05
558,6.124689260321223e-05
559,8.26441367791428e-06
560,0.00021354865684554278
561,1.0797841087659612e-05
562,0.0009717748597195005
563,3.197973446760778e-05
564,0.0001380595216316916
565,0.0006644819562335664
566,6.521253732261751e-05
567,8.111350989672177e-07
568,1.669157245713769e-05
569,0.00043187572534641045
570,2.072501740995026e-05
571,6.799728285439121e-06
572,0.07914785266831191
573,2.997348807513039e-07
574,4.949135265149452e-07
575,1.190981344547707e-07
576,0.0005496085745221226
577,7.659960559530184e-05
578,1.5547443711842408e-07
579,1.4432652384371561e-05
580,4.330486931638619e-05
581,0.007024783080843253
582,1.689918891626792e-06
583,3.4068202562756643e-06
584,0.03969248421885243
585,2.5732025538021862e-05
586,0.0001773355652105902
587,0.000403768386744566
588,0.0010969967948798078
589,0.04166205352306224
590,1.4827269853318044e-07
591,2.817947919079611e-05
592,9.115201468696747e-08
593,1.0350859667330912e-11
594,3.543140850313136e-08
595,0.0001446044154897114
596,0.001012337166097347
597,0.0002172836598673941
598,6.397068657642152e-06
599,2.4095560802683956e-06
600,0.0009543295506441728
601,0.00030222917516263835
602,0.004528596660192978
603,4.35035635380021e-06
604,2.564559886139713e-05
605,0.0028124080759173316
606,0.001893590535235416
607,0.0004552684423577838
608,9.622941242044009e-05
609,0.00040222244459978135
610,1.8905368739560722e-09
611,2.3138454825329635e-05
612,0.022996462842489646
613,1.6791682734690104e-07
614,2.8085636227477955e-06
615,6.856941648319941e-05
616,2.2710907267848835e-05
617,2.693058479924373e-05
618,1.6138041641337797e-07
619,1.5271884139091016e-06
620,0.031867193223143034
621,7.781080849959217e-06
622,0.07906046697846167
623,0.00024976301948880425
624,5.824286104285238e-06
625,0.023314733380264716
626,0.001582118016054883
627,3.5672360472396396e-07
628,8.51518624568844e-12
629,3.0582029979692346e-05
630,1.6791682734690104e-07
631,1.5398564331038084e-05
632,0.0004001223666422724
633,0.012154410757332281
634,0.00021760525788829527
635,1.3760054747573586e-07
636,1.3656207456932598e-05
637,6.298346812049268e-07
638,0.0003937868818224606
639,9.711705753026274e-06
640,8.645579170376566e-09
641,0.00014481616157289135
642,1.455817919261102e-05
643,0.02981656304137839
644,1.5902050512219862e-05
645,0.08246485083115393
646,0.0001379342977155531
647,2.3361007618969965e-06
648,1.99261963471413e-05
649,0.00014202355650618805
650,3.5870720009336717e-06
651,0.002786576605823185
652,0.10187254510230821
653,0.00018447140240402898
654,3.125508169294603e-05
655,0.0053067321995824415
656,0.012087742533386342
657,3.750750104534812e-08
658,3.521654665487899e-07
659,3.4557403836486354e-05
660,9.362771704898989e-05
661,1.033293993240617e-05
662,6.29039228978466e-06
663,1.0262941625712695e-06
664,5.798394026759785e-05
665,1.3547848939063618e-05
666,0.0010628036419312154
667,0.0015912727976093225
668,0.0385857771148433
669,3.597343998055076e-07
670,3.1004123694842636e-07
671,0.0035405188609019035
672,0.03323689920441793
673,0.044707019917078455
674,0.0013664116059620072
675,0.007365190419627996
676,0.002226510339922118
677,6.499636687074183e-05
678,0.009845577909340961
679,1.1581692300899106e-05
680,0.015062103128357375
681,1.055684147372892e-05
682,3.1004123694842636e-07
683,6.926352712443415e-06
684,0.03432989107177483
685,1.060398345349261e-06
686,0.0001639117675189519
687,0.0001390778453251068
688,0.022794700043758408
689,0.014230180500170272
690,0.00023809012393831156
691,4.962368234579695e-05
692,1.5061685084004488e-05
693,0.000867151459183893
694,0.00010643398883679863
695,1.6751854848338607e-06
696,6.841132052603503e-06
697,0.00030248516280076654
698,0.00018297218885565108
699,3.279279364121414e-06
700,2.1575734711845995e-05
701,1.8154535496569246e-05
702,2.9260871086407156e-05
703,7.522311802982634e-05
704,0.024115940395515286
705,5.006794445624878e-06
706,1.9104806574059577e-06
707,2.590011519576386e-06
708,2.0783383718718442e-05
709,0.46669009668246053
710,8.365674173288571e-05
711,1.479495368068008e-05
712,0.00013972515397082217
713,6.443860143132744e-07
714,0.01210432297585253
715,1.9796188028576146e-07
716,5.675706460724874e-05
717,0.0002591503847244381
718,6.328526122220648e-05
719,4.354956263401882e-06
720,2.0626842026621035e-07
721,3.670993518198588e-06
722,5.632740707016152e-06
723,0.002160762006778991
724,0.0010885330493995457
725,2.2816910829611248e-07
726,2.3777167445723987e-05
727,0.0029172899632852025
728,0.009241758361093541
729,0.0007000409059966324
730,0.004671222543594878
731,2.6289356614943577e-06
732,6.73959590274366e-06
733,5.349071838976304e-10
734,1.3043221388279847e-05
735,0.03163228546637482
736,3.970225348584413e-11
737,5.086975108144571e-07
738,6.534258276531186e-05
739,1.1817652478255779e-05
740,1.7337031257903956e-05
741,3.887505916048397e-06
742,0.0028043068814957374
743,0.0028097937740190447
744,2.65587378850412e-05
745,0.0006695623432460186
746,0.0008397770474599989
747,6.774037012124085e-06
748,5.415041490442761e-07
749,0.004534656399584212
750,8.94320066073386e-06
751,2.2439937059986672e-08
752,1.39255459176768e-07
753,3.5604718109965947e-07
754,8.162440748195367e-06
755,3.25124377857983e-07
756,9.222551374851413e-05
757,0.004509339545938496
758,7.31898970905409e-05
759,6.56150615160627e-07
760,7.298545014753572e-06
761,0.0007666517550439926
762,9.525811020343808e-06
763,0.001657470492803762
764,0.0020412467232819404
765,0.07251449435301258
766,1.6201613382288848e-07
767,0.0010577929390833925
768,1.7718750350911074e-06
769,6.478418024472011e-06
770,0.025323097451308757
771,0.0023232768630290323
772,5.9161611304946236e-05
773,5.632740707016152e-06
774,0.00017737449874706654
775,2.1483866017842835e-06
776,0.0052973341646086435
777,0.09244495567372217
778,4.291513328658515e-06
779,1.3335573540027305e-08
780,3.8415846928182336e-06
781,0.01621743856290496
782,0.04814753344299691
783,0.0037162365315273603
784,1.0024548326919442e-05
785,6.81999722474277e-07
786,0.00415816256721521
787,4.268418090659663e-07
788,2.7924765810496505e-07
789,0.00022837673675825642
790,3.356219839622412e-05
791,0.0003673414469674261
792,4.3699687339126615e-06
793,0.0001743740134073823
794,0.0019196038661201558
795,7.096699017307915e-05
796,2.9323703993654512e-08
797,0.00015288664698258225
798,2.763734096118782e-07
799,1.4908108019644197e-09
800,0.0010424685525926669
801,2.786033870328115e-05
802,0.0006129219653635805
803,7.751166753389577e-07
804,0.0001628754232188589
805,3.284047092118829e-05
806,2.0028403288494493e-13
807,4.6471640492368056e-07
808,2.5870322371767647e-08
809,0.5503712986797946
810,0.00012792106939129506
811,3.9960805952561556e-08
812,0.000408701131853369
813,4.418052624183571e-06
814,0.006376873732171041
815,0.006226273278204572
816,7.586594890820306e-05
817,0.0025833258188460834
818,1.341988073488653e-05
819,5.36325960412685e-05
820,0.044763325551376944
821,0.0008831171744674797
822,0.0033315784022130202
823,0.11036021046679706
824,5.263685280286571e-06
825,0.00043261915066181107
826,1.4518753062502426e-06
827,0.001236608442199111
828,0.0010937398183159912
829,0.0005053967644936194
830,3.848971102256179e-06
831,0.021772289437190364
832,0.00015397263735175638
833,2.0358807654579203e-06
834,2.7880572789964413e-07
835,0.000446761231213678
836,2.841251722321479e-06
837,8.936805965179826e-06
838,4.8059366196168176e-08
839,0.00020499981069957397
840,1.010145287400596e-07
841,6.070328562351505e-06
842,0.00010791941629050772
843,0.006555824772726832
844,0.004331341514512988
845,6.009355920552374e-06
846,7.038464544332869e-07
847,3.1256056643492524e-06
848,1.8060078316446354e-07
849,2.5797625551886263e-06
850,9.997605489272894e-06
851,1.4395400959468486e-07
852,1.553506035722535e-06
853,0.0009631307306160278
854,7.352445896393652e-07
855,6.292219425101237e-08
856,3.2439410189752374e-07
857,1.060398345349261e-06
858,0.0001664277090624598
859,0.0024061985093049043
860,2.1568935369481415e-05
861,0.0015314395857619662
862,1.4526295446351874e-05
863,4.6771027588106506e-05
864,1.4061117621620417e-05
865,1.5299716605908253e-05
866,2.7928082151330204e-05
867,1.792282179108262e-05
868,8.316536412973772e-05
869,1.20411997444817e-07
870,3.3224347493396385e-07
871,2.1566978063947345e-07
872,0.0003125401282901205
873,3.752297899309976e-09
874,4.5542725574659496e-05
875,0.00035429919669206496
876,0.0015243487282885905
877,0.01036499020439682
878,4.801316453964353e-06
879,1.1164309877945215e-07
880,0.000570645792568866
881,1.0006282476077287e-05
882,0.0013979298496840265
883,0.08660489182930523
884,0.0030426341110457336
885,7.148460063529474e-05
886,2.508688680132731e-06
887,1.8511841387376442e-06
888,1.5250618500765415e-08
889,0.000372382566811154
890,1.20411997444817e-07
891,1.2127384064456338e-06
892,0.0002862202426548053
893,1.060398345349261e-06
894,0.0013639301837047757
895,0.00010610533740986596
896,0.05649535343998628
897,8.74315431828208e-08
898,0.026346800785885617
899,3.987804520160419e-06
900,0.00016562896842406936
901,0.00024396050979310228
902,2.4852244145855658e-05
903,9.136098682699189e-06
904,0.0023883188153535025
905,0.0004953327590673623
906,1.8139670182928965e-05
907,0.01854777306887376
908,0.00017001254960715545
909,5.684223178998596e-06
910,1.8460677947547333e-05
911,1.1937618188493658e-08
912,1.0363359601449355e-05
913,1.656827075417184e-06
914,0.00010515919565400648
915,0.00036753394383776214
916,2.016821926159935e-05
917,6.407901656200567e-06
918,9.910766868362183e-07
919,5.824286104285238e-06
920,0.017713411158703736
921,0.03344342201304223
922,7.44681131601848e-08
923,5.686459277939638e-05
924,2.870676397792676e-07
925,0.0016526452664873208
926,1.234108405628145e-07
927,3.149079373432758e-05
928,0.0005156966152435282
929,0.0030469236136295924
930,0.23144764870574366
931,0.0006563351396218662
932,0.0006394751362189783
933,3.0017176309180987e-05
934,7.613103529800817e-06
935,9.386087442854347e-08
936,6.0651071155023326e-05
937,5.620752152572063e-06
938,0.0009525486534956197
939,0.00036239507623433997
940,0.00012069938131174466
941,7.106058737289256e-09
942,1.4721140628035447e-05
943,0.002503869577369657
944,9.047434293554571e-05
945,0.02368305134582263
946,2.0345975572154135e-06
947,6.662969992747796e-08
948,4.831440309487514e-13
949,2.2092440006419718e-07
950,8.643527262734387e-06
951,0.00029145299351449944
952,1.9927151986553462e-07
953,4.24188932517473e-05
954,0.025466782115048256
955,1.676783571369232e-05
956,1.6791682734690104e-07
957,1.234108405628145e-07
958,0.0001101223298982659
959,0.22128231391231407
960,1.3166937301829545e-07
961,3.741823224730175e-07
962,0.0005238577613471671
963,1.2399160057091791e-08
964,0.01502787445524594
965,3.3594870570661354e-05
966,0.0005046461645309913
967,1.6202140408632828e-09
968,6.241507974807111e-05
969,6.991283393577234e-11
970,1.266710125434655e-05
971,0.00043194522144114866
972,1.127820464859504e-06
973,0.0006792351343798148
974,1.582434019553073e-05
975,7.805962611939554e-05
976,2.0053404186383977e-05
977,0.00020497888062959534
978,4.280905448525193e-05
979,0.01118318615643873
980,1.5787211321166504e-10
981,4.7279966097463225e-09
982,5.147826355942253e-05
983,0.00028739371766731744
984,1.7581924119425137e-06
985,0.0575014500747667
986,0.00031513566324206405
987,0.0007872712518106835
988,2.2461270011784846e-05
989,0.0006106779178472752
990,2.0049789050203808e-08
991,0.0005013962394552312
992,7.119110095200683e-06
993,6.95754421837521e-07
994,1.5178134149792622e-07
995,4.392468584124659e-07
996,6.684293381914149e-09
997,0.035907023284283995
998,0.0014349821238382433
999,0.0013810724967035
1000,0.009258205073155425
1001,1.5116721865689e-06
1002,0.05730495373801073
1003,2.9287242914741274e-08
1004,1.1263607380479273e-06
1005,9.728701048149539e-06
1006,0.00028154124060023733
1007,6.734583465803874e-08
1008,0.08551123155123065
1009,0.009415436783121173
1010,7.973513347138462e-07
1011,0.00019217127356530462
1012,1.4101944234912248e-05
1013,5.1366473689898445e-05
1014,1.698928447275296e-05
1015,1.0684902970865038e-05
1016,0.0005016624495071745
1017,0.00017191108689805802
1018,2.7183237370405246e-07
1019,6.499345589774098e-07
1020,4.527829229132862e-05
1021,1.2823296431738542e-05
1022,5.9426246720326376e-05
1023,4.840185713249216e-08
1024,3.031916674210835e-07
1025,0.013715454872648613
1026,0.00032678155494640274
1027,1.0016532804578709e-07
1028,1.881734168250665e-05
1029,1.682670562913424e-06
1030,0.13805910549359027
1031,3.7149582245474354e-06
1032,0.001698560321409755
1033,3.7054607470143585e-10
1034,0.0008427281530294277
1035,6.422434277917109e-10
1036,0.002647468859987765
1037,3.179856439280991e-05
1038,0.000885439405649226
1039,4.5154285780178664e-07
1040,0.004029428575879513
1041,0.0005447347586093787
1042,0.0001991133039905117
1043,1.5998587861980762e-05
1044,4.657934401922059e-07
1045,0.00012599063949749172
1046,1.7556764297646e-06
1047,4.3504869737833905e-11
1048,0.00047239926293337253
1049,1.0689761449529175e-06
1050,0.027654246392241094
1051,0.0009679055179284603
1052,1.2762008802788696e-05
1053,7.460619445994066e-07
1054,0.007652928819159705
1055,0.0003493762690029328
1056,2.455108607336673e-07
1057,1.8091387278227198e-05
1058,1.8201324093198253e-06
1059,0.00019094098833537723
1060,0.0002694680259135331
1061,0.006410573015713833
1062,1.9285429842421018e-05
1063,0.0004924572756369565
1064,8.095515743060371e-06
1065,9.132115396381068e-08
1066,1.3298609279583104e-06
1067,1.331454763626721e-06
1068,0.00041535904735019556
1069,3.552404638291342e-07
1070,1.3902142985478987e-07
1071,0.0002606274692632449
1072,2.5284417850635436e-06
1073,1.1406506151611869e-05
1074,7.272449372785003e-05
1075,0.0004311030953764449
1076,0.013781097373501928
1077,0.0005009910112519141
1078,6.793799785054146e-06
1079,5.056685916198507e-08
1080,0.05591993322552356
1081,1.5656859701448763e-05
1082,0.004841651776206748
1083,1.4089725653902122e-07
1084,2.442583579916539e-07
1085,0.00029907567147061256
1086,0.025396236674784686
1087,0.011035504918988435
1088,1.6426968899241028e-07
1089,4.643454479066727e-07
1090,2.8593629758267985e-10
1091,3.5036463367048527e-06
1092,0.0003346613217408778
1093,0.035802816311368356
1094,0.006925575315451806
1095,1.2150013339294888e-05
1096,3.84644536676221e-05
